/* Noise measurement performed with PAQS - v2.8.4
/* Acquired at 14:49:5 on 17.2.2023
/* Frequency [Hz]	 Spectral power density [V/sqrt(Hz)]
1.22223e+007	2.35168e-007
1.22242e+007	2.25679e-007
1.22261e+007	2.26763e-007
1.2228e+007	2.36381e-007
1.22299e+007	2.34533e-007
1.22318e+007	2.29036e-007
1.22337e+007	2.34548e-007
1.22356e+007	2.25338e-007
1.22375e+007	2.26072e-007
1.22395e+007	2.32898e-007
1.22414e+007	2.30303e-007
1.22433e+007	2.27833e-007
1.22452e+007	2.29766e-007
1.22471e+007	2.27625e-007
1.2249e+007	2.36639e-007
1.22509e+007	2.36184e-007
1.22528e+007	2.351e-007
1.22547e+007	2.35157e-007
1.22566e+007	2.35963e-007
1.22585e+007	2.45279e-007
1.22604e+007	2.31255e-007
1.22623e+007	2.26463e-007
1.22643e+007	2.26613e-007
1.22662e+007	2.32008e-007
1.22681e+007	2.23696e-007
1.227e+007	2.32866e-007
1.22719e+007	2.38893e-007
1.22738e+007	2.40545e-007
1.22757e+007	2.31739e-007
1.22776e+007	2.38707e-007
1.22795e+007	2.33555e-007
1.22814e+007	2.4747e-007
1.22833e+007	2.34858e-007
1.22852e+007	2.31738e-007
1.22871e+007	2.32871e-007
1.2289e+007	2.38071e-007
1.2291e+007	2.32469e-007
1.22929e+007	2.31861e-007
1.22948e+007	2.22e-007
1.22967e+007	2.2692e-007
1.22986e+007	2.24354e-007
1.23005e+007	2.29449e-007
1.23024e+007	2.30668e-007
1.23043e+007	2.32839e-007
1.23062e+007	2.28214e-007
1.23081e+007	2.27433e-007
1.231e+007	2.18467e-007
1.23119e+007	2.39784e-007
1.23138e+007	2.3897e-007
1.23158e+007	2.26037e-007
1.23177e+007	2.28396e-007
1.23196e+007	2.35028e-007
1.23215e+007	2.36231e-007
1.23234e+007	2.4228e-007
1.23253e+007	2.34792e-007
1.23272e+007	2.23287e-007
1.23291e+007	2.31697e-007
1.2331e+007	2.38416e-007
1.23329e+007	2.36896e-007
1.23348e+007	2.36786e-007
1.23367e+007	2.33515e-007
1.23386e+007	2.39623e-007
1.23405e+007	2.58471e-007
1.23425e+007	2.4939e-007
1.23444e+007	2.54225e-007
1.23463e+007	2.61074e-007
1.23482e+007	2.49175e-007
1.23501e+007	2.4272e-007
1.2352e+007	2.52314e-007
1.23539e+007	2.5705e-007
1.23558e+007	2.44596e-007
1.23577e+007	2.44716e-007
1.23596e+007	2.52493e-007
1.23615e+007	2.4031e-007
1.23634e+007	2.4278e-007
1.23653e+007	2.2943e-007
1.23672e+007	2.3279e-007
1.23692e+007	2.34258e-007
1.23711e+007	2.36681e-007
1.2373e+007	2.30035e-007
1.23749e+007	2.24098e-007
1.23768e+007	2.35247e-007
1.23787e+007	2.26548e-007
1.23806e+007	2.38812e-007
1.23825e+007	2.22165e-007
1.23844e+007	2.28323e-007
1.23863e+007	2.30539e-007
1.23882e+007	2.34893e-007
1.23901e+007	2.27513e-007
1.2392e+007	2.32708e-007
1.2394e+007	2.32258e-007
1.23959e+007	2.41884e-007
1.23978e+007	2.2355e-007
1.23997e+007	2.23029e-007
1.24016e+007	2.23595e-007
1.24035e+007	2.27571e-007
1.24054e+007	2.37747e-007
1.24073e+007	2.17538e-007
1.24092e+007	2.27999e-007
1.24111e+007	2.25331e-007
1.2413e+007	2.35869e-007
1.24149e+007	2.27088e-007
1.24168e+007	2.43703e-007
1.24187e+007	2.31106e-007
1.24207e+007	2.26907e-007
1.24226e+007	2.33377e-007
1.24245e+007	2.28217e-007
1.24264e+007	2.27814e-007
1.24283e+007	2.29265e-007
1.24302e+007	2.25824e-007
1.24321e+007	2.29808e-007
1.2434e+007	2.16163e-007
1.24359e+007	2.34281e-007
1.24378e+007	2.44332e-007
1.24397e+007	2.25211e-007
1.24416e+007	2.25081e-007
1.24435e+007	2.20862e-007
1.24455e+007	2.19481e-007
1.24474e+007	2.24636e-007
1.24493e+007	2.32528e-007
1.24512e+007	2.30971e-007
1.24531e+007	2.30515e-007
1.2455e+007	2.32159e-007
1.24569e+007	2.30637e-007
1.24588e+007	2.23618e-007
1.24607e+007	2.25608e-007
1.24626e+007	2.31215e-007
1.24645e+007	2.369e-007
1.24664e+007	2.28136e-007
1.24683e+007	2.42209e-007
1.24702e+007	2.23954e-007
1.24722e+007	2.22534e-007
1.24741e+007	2.26097e-007
1.2476e+007	2.31918e-007
1.24779e+007	2.34466e-007
1.24798e+007	2.21461e-007
1.24817e+007	2.29576e-007
1.24836e+007	2.26636e-007
1.24855e+007	2.25309e-007
1.24874e+007	2.27939e-007
1.24893e+007	2.23069e-007
1.24912e+007	2.27703e-007
1.24931e+007	2.25297e-007
1.2495e+007	2.27689e-007
1.24969e+007	2.21556e-007
1.24989e+007	2.25613e-007
1.25008e+007	2.34967e-007
1.25027e+007	2.17144e-007
1.25046e+007	2.26765e-007
1.25065e+007	2.26391e-007
1.25084e+007	2.24442e-007
1.25103e+007	2.23196e-007
1.25122e+007	2.27586e-007
1.25141e+007	2.22968e-007
1.2516e+007	2.22442e-007
1.25179e+007	2.28364e-007
1.25198e+007	2.28096e-007
1.25217e+007	2.25472e-007
1.25237e+007	2.19e-007
1.25256e+007	2.31703e-007
1.25275e+007	2.31063e-007
1.25294e+007	2.32776e-007
1.25313e+007	2.30547e-007
1.25332e+007	2.29122e-007
1.25351e+007	2.30783e-007
1.2537e+007	2.22155e-007
1.25389e+007	2.31582e-007
1.25408e+007	2.23928e-007
1.25427e+007	2.21894e-007
1.25446e+007	2.30385e-007
1.25465e+007	2.34189e-007
1.25484e+007	2.25867e-007
1.25504e+007	2.26673e-007
1.25523e+007	2.25041e-007
1.25542e+007	2.21623e-007
1.25561e+007	2.13689e-007
1.2558e+007	2.23886e-007
1.25599e+007	2.17228e-007
1.25618e+007	2.2388e-007
1.25637e+007	2.14378e-007
1.25656e+007	2.25355e-007
1.25675e+007	2.29964e-007
1.25694e+007	2.25347e-007
1.25713e+007	2.21893e-007
1.25732e+007	2.32308e-007
1.25752e+007	2.25606e-007
1.25771e+007	2.42478e-007
1.2579e+007	2.21e-007
1.25809e+007	2.19998e-007
1.25828e+007	2.3524e-007
1.25847e+007	2.30168e-007
1.25866e+007	2.2013e-007
1.25885e+007	2.2595e-007
1.25904e+007	2.27292e-007
1.25923e+007	2.23931e-007
1.25942e+007	2.23559e-007
1.25961e+007	2.31336e-007
1.2598e+007	2.26808e-007
1.25999e+007	2.17589e-007
1.26019e+007	2.27389e-007
1.26038e+007	2.2631e-007
1.26057e+007	2.31554e-007
1.26076e+007	2.1663e-007
1.26095e+007	2.27409e-007
1.26114e+007	2.20407e-007
1.26133e+007	2.26254e-007
1.26152e+007	2.17925e-007
1.26171e+007	2.19635e-007
1.2619e+007	2.29583e-007
1.26209e+007	2.25382e-007
1.26228e+007	2.22134e-007
1.26247e+007	2.18063e-007
1.26266e+007	2.24754e-007
1.26286e+007	2.27386e-007
1.26305e+007	2.31494e-007
1.26324e+007	2.23508e-007
1.26343e+007	2.23461e-007
1.26362e+007	2.32384e-007
1.26381e+007	2.22703e-007
1.264e+007	2.37446e-007
1.26419e+007	2.37045e-007
1.26438e+007	2.24196e-007
1.26457e+007	2.20407e-007
1.26476e+007	2.24904e-007
1.26495e+007	2.27374e-007
1.26514e+007	2.22859e-007
1.26534e+007	2.19326e-007
1.26553e+007	2.1992e-007
1.26572e+007	2.2721e-007
1.26591e+007	2.26337e-007
1.2661e+007	2.18496e-007
1.26629e+007	2.19294e-007
1.26648e+007	2.24172e-007
1.26667e+007	2.21136e-007
1.26686e+007	2.34641e-007
1.26705e+007	2.21479e-007
1.26724e+007	2.18569e-007
1.26743e+007	2.21516e-007
1.26762e+007	2.24513e-007
1.26781e+007	2.26395e-007
1.26801e+007	2.2228e-007
1.2682e+007	2.21789e-007
1.26839e+007	2.22161e-007
1.26858e+007	2.19212e-007
1.26877e+007	2.26425e-007
1.26896e+007	2.21366e-007
1.26915e+007	2.28264e-007
1.26934e+007	2.2752e-007
1.26953e+007	2.21076e-007
1.26972e+007	2.12645e-007
1.26991e+007	2.20761e-007
1.2701e+007	2.24537e-007
1.27029e+007	2.21443e-007
1.27049e+007	2.27481e-007
1.27068e+007	2.15042e-007
1.27087e+007	2.22272e-007
1.27106e+007	2.27021e-007
1.27125e+007	2.22639e-007
1.27144e+007	2.19912e-007
1.27163e+007	2.11171e-007
1.27182e+007	2.23464e-007
1.27201e+007	2.19214e-007
1.2722e+007	2.25824e-007
1.27239e+007	2.2333e-007
1.27258e+007	2.32776e-007
1.27277e+007	2.32668e-007
1.27296e+007	2.30313e-007
1.27316e+007	2.2579e-007
1.27335e+007	2.19825e-007
1.27354e+007	2.26603e-007
1.27373e+007	2.274e-007
1.27392e+007	2.21691e-007
1.27411e+007	2.29471e-007
1.2743e+007	2.22848e-007
1.27449e+007	2.26199e-007
1.27468e+007	2.22244e-007
1.27487e+007	2.23573e-007
1.27506e+007	2.30022e-007
1.27525e+007	2.3419e-007
1.27544e+007	2.33146e-007
1.27563e+007	2.25568e-007
1.27583e+007	2.33809e-007
1.27602e+007	2.29247e-007
1.27621e+007	2.21218e-007
1.2764e+007	2.15095e-007
1.27659e+007	2.28759e-007
1.27678e+007	2.19742e-007
1.27697e+007	2.29206e-007
1.27716e+007	2.16789e-007
1.27735e+007	2.25158e-007
1.27754e+007	2.26566e-007
1.27773e+007	2.35982e-007
1.27792e+007	2.25847e-007
1.27811e+007	2.1723e-007
1.27831e+007	2.21461e-007
1.2785e+007	2.26725e-007
1.27869e+007	2.24298e-007
1.27888e+007	2.28226e-007
1.27907e+007	2.22276e-007
1.27926e+007	2.24863e-007
1.27945e+007	2.10392e-007
1.27964e+007	2.22638e-007
1.27983e+007	2.18368e-007
1.28002e+007	2.21263e-007
1.28021e+007	2.22846e-007
1.2804e+007	2.14704e-007
1.28059e+007	2.28975e-007
1.28078e+007	2.22354e-007
1.28098e+007	2.19306e-007
1.28117e+007	2.23395e-007
1.28136e+007	2.21112e-007
1.28155e+007	2.19584e-007
1.28174e+007	2.26624e-007
1.28193e+007	2.23292e-007
1.28212e+007	2.2744e-007
1.28231e+007	2.19715e-007
1.2825e+007	2.17841e-007
1.28269e+007	2.15195e-007
1.28288e+007	2.20531e-007
1.28307e+007	2.21217e-007
1.28326e+007	2.14775e-007
1.28345e+007	2.19863e-007
1.28365e+007	2.22579e-007
1.28384e+007	2.06823e-007
1.28403e+007	2.1419e-007
1.28422e+007	2.13627e-007
1.28441e+007	2.31817e-007
1.2846e+007	2.18395e-007
1.28479e+007	2.22757e-007
1.28498e+007	2.22752e-007
1.28517e+007	2.1573e-007
1.28536e+007	2.21768e-007
1.28555e+007	2.11759e-007
1.28574e+007	2.21052e-007
1.28593e+007	2.21422e-007
1.28613e+007	2.21854e-007
1.28632e+007	2.19416e-007
1.28651e+007	2.13827e-007
1.2867e+007	2.25836e-007
1.28689e+007	2.15226e-007
1.28708e+007	2.14482e-007
1.28727e+007	2.15353e-007
1.28746e+007	2.23529e-007
1.28765e+007	2.18175e-007
1.28784e+007	2.21512e-007
1.28803e+007	2.23731e-007
1.28822e+007	2.22088e-007
1.28841e+007	2.25271e-007
1.2886e+007	2.20758e-007
1.2888e+007	2.18371e-007
1.28899e+007	2.21137e-007
1.28918e+007	2.20726e-007
1.28937e+007	2.23126e-007
1.28956e+007	2.31974e-007
1.28975e+007	2.23807e-007
1.28994e+007	2.21408e-007
1.29013e+007	2.42148e-007
1.29032e+007	2.50046e-007
1.29051e+007	3.34262e-007
1.2907e+007	5.82948e-007
1.29089e+007	2.84703e-007
1.29108e+007	2.37806e-007
1.29128e+007	2.35192e-007
1.29147e+007	2.15876e-007
1.29166e+007	2.17247e-007
1.29185e+007	2.15509e-007
1.29204e+007	2.28428e-007
1.29223e+007	2.23061e-007
1.29242e+007	2.20646e-007
1.29261e+007	2.29784e-007
1.2928e+007	2.20508e-007
1.29299e+007	2.19723e-007
1.29318e+007	2.26749e-007
1.29337e+007	2.24671e-007
1.29356e+007	2.24362e-007
1.29375e+007	2.12756e-007
1.29395e+007	2.19334e-007
1.29414e+007	2.22087e-007
1.29433e+007	2.18446e-007
1.29452e+007	2.20523e-007
1.29471e+007	2.18457e-007
1.2949e+007	2.15236e-007
1.29509e+007	2.24124e-007
1.29528e+007	2.19186e-007
1.29547e+007	2.48253e-007
1.29566e+007	2.38775e-007
1.29585e+007	2.08755e-007
1.29604e+007	2.21045e-007
1.29623e+007	2.26227e-007
1.29642e+007	2.21792e-007
1.29662e+007	2.18795e-007
1.29681e+007	2.24848e-007
1.297e+007	2.12057e-007
1.29719e+007	2.2034e-007
1.29738e+007	2.1983e-007
1.29757e+007	2.1895e-007
1.29776e+007	2.12903e-007
1.29795e+007	2.19551e-007
1.29814e+007	2.17768e-007
1.29833e+007	2.31019e-007
1.29852e+007	2.16418e-007
1.29871e+007	2.18767e-007
1.2989e+007	2.16967e-007
1.2991e+007	2.15107e-007
1.29929e+007	2.2009e-007
1.29948e+007	2.18419e-007
1.29967e+007	2.1684e-007
1.29986e+007	2.20358e-007
1.30005e+007	2.17684e-007
1.30024e+007	2.25852e-007
1.30043e+007	2.28212e-007
1.30062e+007	2.15785e-007
1.30081e+007	2.20587e-007
1.301e+007	2.17566e-007
1.30119e+007	2.20344e-007
1.30138e+007	2.19729e-007
1.30157e+007	2.29076e-007
1.30177e+007	2.15731e-007
1.30196e+007	2.21459e-007
1.30215e+007	2.06904e-007
1.30234e+007	2.17443e-007
1.30253e+007	2.18199e-007
1.30272e+007	2.18525e-007
1.30291e+007	2.15992e-007
1.3031e+007	2.182e-007
1.30329e+007	2.15814e-007
1.30348e+007	2.22004e-007
1.30367e+007	2.19292e-007
1.30386e+007	2.21423e-007
1.30405e+007	2.18936e-007
1.30425e+007	2.20923e-007
1.30444e+007	2.1204e-007
1.30463e+007	2.22557e-007
1.30482e+007	2.1477e-007
1.30501e+007	2.15146e-007
1.3052e+007	2.17961e-007
1.30539e+007	2.18196e-007
1.30558e+007	2.23644e-007
1.30577e+007	2.2121e-007
1.30596e+007	2.19383e-007
1.30615e+007	2.1486e-007
1.30634e+007	2.17481e-007
1.30653e+007	2.12844e-007
1.30672e+007	2.28335e-007
1.30692e+007	2.13344e-007
1.30711e+007	2.22451e-007
1.3073e+007	2.16793e-007
1.30749e+007	2.31853e-007
1.30768e+007	2.21319e-007
1.30787e+007	2.16522e-007
1.30806e+007	2.0923e-007
1.30825e+007	2.16371e-007
1.30844e+007	2.09609e-007
1.30863e+007	2.15857e-007
1.30882e+007	2.17232e-007
1.30901e+007	2.23069e-007
1.3092e+007	2.18346e-007
1.30939e+007	2.21721e-007
1.30959e+007	2.10439e-007
1.30978e+007	2.13609e-007
1.30997e+007	2.11099e-007
1.31016e+007	2.16806e-007
1.31035e+007	2.13012e-007
1.31054e+007	2.14323e-007
1.31073e+007	2.16393e-007
1.31092e+007	2.1619e-007
1.31111e+007	2.16693e-007
1.3113e+007	2.19951e-007
1.31149e+007	2.10249e-007
1.31168e+007	2.1642e-007
1.31187e+007	2.22035e-007
1.31207e+007	2.14598e-007
1.31226e+007	2.0772e-007
1.31245e+007	2.21023e-007
1.31264e+007	2.21504e-007
1.31283e+007	2.17952e-007
1.31302e+007	2.20013e-007
1.31321e+007	2.20249e-007
1.3134e+007	2.20546e-007
1.31359e+007	2.22066e-007
1.31378e+007	2.20778e-007
1.31397e+007	2.19635e-007
1.31416e+007	2.14297e-007
1.31435e+007	2.20164e-007
1.31454e+007	2.2054e-007
1.31474e+007	2.09496e-007
1.31493e+007	2.17136e-007
1.31512e+007	2.16108e-007
1.31531e+007	2.16012e-007
1.3155e+007	2.24822e-007
1.31569e+007	2.20383e-007
1.31588e+007	2.2044e-007
1.31607e+007	2.20095e-007
1.31626e+007	2.20202e-007
1.31645e+007	2.22794e-007
1.31664e+007	2.09622e-007
1.31683e+007	2.11298e-007
1.31702e+007	2.09429e-007
1.31722e+007	2.19274e-007
1.31741e+007	2.08814e-007
1.3176e+007	2.21528e-007
1.31779e+007	2.12675e-007
1.31798e+007	2.18286e-007
1.31817e+007	2.093e-007
1.31836e+007	2.16537e-007
1.31855e+007	2.27893e-007
1.31874e+007	2.12306e-007
1.31893e+007	2.14676e-007
1.31912e+007	2.27532e-007
1.31931e+007	2.17083e-007
1.3195e+007	2.13111e-007
1.31969e+007	2.18566e-007
1.31989e+007	2.07813e-007
1.32008e+007	2.15848e-007
1.32027e+007	2.13626e-007
1.32046e+007	2.14203e-007
1.32065e+007	2.13827e-007
1.32084e+007	2.1573e-007
1.32103e+007	2.11903e-007
1.32122e+007	2.10795e-007
1.32141e+007	2.13411e-007
1.3216e+007	2.14489e-007
1.32179e+007	2.07513e-007
1.32198e+007	2.15458e-007
1.32217e+007	2.19488e-007
1.32236e+007	2.07399e-007
1.32256e+007	2.23346e-007
1.32275e+007	2.17066e-007
1.32294e+007	2.07775e-007
1.32313e+007	2.03847e-007
1.32332e+007	2.23939e-007
1.32351e+007	2.12736e-007
1.3237e+007	2.14812e-007
1.32389e+007	2.10914e-007
1.32408e+007	2.14973e-007
1.32427e+007	2.14798e-007
1.32446e+007	2.12863e-007
1.32465e+007	2.13475e-007
1.32484e+007	2.22691e-007
1.32504e+007	2.19072e-007
1.32523e+007	2.1841e-007
1.32542e+007	2.17303e-007
1.32561e+007	2.10737e-007
1.3258e+007	2.16321e-007
1.32599e+007	2.19488e-007
1.32618e+007	2.03071e-007
1.32637e+007	2.16743e-007
1.32656e+007	2.18474e-007
1.32675e+007	2.11809e-007
1.32694e+007	2.17338e-007
1.32713e+007	2.1465e-007
1.32732e+007	2.26346e-007
1.32751e+007	2.12675e-007
1.32771e+007	2.16937e-007
1.3279e+007	2.07914e-007
1.32809e+007	2.18456e-007
1.32828e+007	2.15759e-007
1.32847e+007	2.09658e-007
1.32866e+007	2.16893e-007
1.32885e+007	2.11936e-007
1.32904e+007	2.21537e-007
1.32923e+007	2.1465e-007
1.32942e+007	2.11327e-007
1.32961e+007	2.11401e-007
1.3298e+007	2.14321e-007
1.32999e+007	2.16196e-007
1.33019e+007	2.22859e-007
1.33038e+007	2.19667e-007
1.33057e+007	2.11517e-007
1.33076e+007	2.06725e-007
1.33095e+007	2.21036e-007
1.33114e+007	2.13069e-007
1.33133e+007	2.115e-007
1.33152e+007	2.15099e-007
1.33171e+007	2.1024e-007
1.3319e+007	2.09454e-007
1.33209e+007	2.24525e-007
1.33228e+007	2.16058e-007
1.33247e+007	2.11424e-007
1.33266e+007	2.11649e-007
1.33286e+007	2.21649e-007
1.33305e+007	2.17231e-007
1.33324e+007	2.16961e-007
1.33343e+007	2.12889e-007
1.33362e+007	2.03658e-007
1.33381e+007	2.1875e-007
1.334e+007	2.15637e-007
1.33419e+007	2.18128e-007
1.33438e+007	2.22362e-007
1.33457e+007	2.22795e-007
1.33476e+007	2.08472e-007
1.33495e+007	2.17166e-007
1.33514e+007	2.23177e-007
1.33533e+007	2.12576e-007
1.33553e+007	2.16047e-007
1.33572e+007	2.1151e-007
1.33591e+007	2.20879e-007
1.3361e+007	2.10671e-007
1.33629e+007	2.10412e-007
1.33648e+007	2.15786e-007
1.33667e+007	2.08476e-007
1.33686e+007	2.15772e-007
1.33705e+007	2.11933e-007
1.33724e+007	2.08231e-007
1.33743e+007	2.11438e-007
1.33762e+007	1.99268e-007
1.33781e+007	2.19856e-007
1.33801e+007	2.2e-007
1.3382e+007	2.14733e-007
1.33839e+007	2.20563e-007
1.33858e+007	2.08706e-007
1.33877e+007	2.20114e-007
1.33896e+007	2.14307e-007
1.33915e+007	2.16174e-007
1.33934e+007	2.11369e-007
1.33953e+007	2.11571e-007
1.33972e+007	2.1241e-007
1.33991e+007	2.15957e-007
1.3401e+007	2.07656e-007
1.34029e+007	2.15045e-007
1.34048e+007	2.0655e-007
1.34068e+007	2.14087e-007
1.34087e+007	2.11972e-007
1.34106e+007	2.13206e-007
1.34125e+007	2.06108e-007
1.34144e+007	2.18026e-007
1.34163e+007	2.07609e-007
1.34182e+007	2.08618e-007
1.34201e+007	2.20449e-007
1.3422e+007	2.19808e-007
1.34239e+007	2.07827e-007
1.34258e+007	2.191e-007
1.34277e+007	2.11346e-007
1.34296e+007	2.21052e-007
1.34315e+007	2.07911e-007
1.34335e+007	2.14274e-007
1.34354e+007	2.14634e-007
1.34373e+007	2.06366e-007
1.34392e+007	2.12093e-007
1.34411e+007	2.09671e-007
1.3443e+007	2.14171e-007
1.34449e+007	2.12474e-007
1.34468e+007	2.17307e-007
1.34487e+007	2.10717e-007
1.34506e+007	2.17607e-007
1.34525e+007	2.2299e-007
1.34544e+007	2.13265e-007
1.34563e+007	2.07029e-007
1.34583e+007	2.09153e-007
1.34602e+007	2.07757e-007
1.34621e+007	2.22743e-007
1.3464e+007	2.04884e-007
1.34659e+007	2.25518e-007
1.34678e+007	2.16289e-007
1.34697e+007	2.23551e-007
1.34716e+007	2.11517e-007
1.34735e+007	2.0277e-007
1.34754e+007	2.18771e-007
1.34773e+007	2.12576e-007
1.34792e+007	2.25655e-007
1.34811e+007	2.08749e-007
1.3483e+007	2.12558e-007
1.3485e+007	2.1051e-007
1.34869e+007	2.14524e-007
1.34888e+007	2.12699e-007
1.34907e+007	2.13923e-007
1.34926e+007	2.14035e-007
1.34945e+007	2.1259e-007
1.34964e+007	2.15813e-007
1.34983e+007	2.01292e-007
1.35002e+007	2.16782e-007
1.35021e+007	2.1282e-007
1.3504e+007	2.23561e-007
1.35059e+007	2.09222e-007
1.35078e+007	2.14488e-007
1.35098e+007	2.15467e-007
1.35117e+007	2.11667e-007
1.35136e+007	2.12279e-007
1.35155e+007	2.07735e-007
1.35174e+007	2.09401e-007
1.35193e+007	2.12619e-007
1.35212e+007	2.09556e-007
1.35231e+007	2.16914e-007
1.3525e+007	2.1773e-007
1.35269e+007	2.04133e-007
1.35288e+007	2.10468e-007
1.35307e+007	2.17599e-007
1.35326e+007	2.10454e-007
1.35345e+007	2.04771e-007
1.35365e+007	2.0472e-007
1.35384e+007	2.07632e-007
1.35403e+007	2.07331e-007
1.35422e+007	2.1068e-007
1.35441e+007	2.077e-007
1.3546e+007	2.13088e-007
1.35479e+007	2.13057e-007
1.35498e+007	2.16532e-007
1.35517e+007	2.16876e-007
1.35536e+007	2.1731e-007
1.35555e+007	2.10066e-007
1.35574e+007	2.08819e-007
1.35593e+007	2.10801e-007
1.35612e+007	2.11969e-007
1.35632e+007	2.19768e-007
1.35651e+007	2.14231e-007
1.3567e+007	2.17155e-007
1.35689e+007	2.09843e-007
1.35708e+007	2.13894e-007
1.35727e+007	2.17166e-007
1.35746e+007	2.0635e-007
1.35765e+007	2.20435e-007
1.35784e+007	2.09243e-007
1.35803e+007	2.15914e-007
1.35822e+007	2.05661e-007
1.35841e+007	1.99907e-007
1.3586e+007	2.12734e-007
1.3588e+007	2.11253e-007
1.35899e+007	2.19363e-007
1.35918e+007	2.02258e-007
1.35937e+007	2.11889e-007
1.35956e+007	2.12904e-007
1.35975e+007	2.09976e-007
1.35994e+007	2.1242e-007
1.36013e+007	2.12533e-007
1.36032e+007	2.16877e-007
1.36051e+007	2.07449e-007
1.3607e+007	2.17618e-007
1.36089e+007	2.10321e-007
1.36108e+007	2.09253e-007
1.36127e+007	2.13776e-007
1.36147e+007	2.08435e-007
1.36166e+007	2.00548e-007
1.36185e+007	2.04159e-007
1.36204e+007	2.04854e-007
1.36223e+007	2.1615e-007
1.36242e+007	2.13985e-007
1.36261e+007	2.04757e-007
1.3628e+007	2.1414e-007
1.36299e+007	2.01698e-007
1.36318e+007	2.25311e-007
1.36337e+007	2.09214e-007
1.36356e+007	2.15246e-007
1.36375e+007	2.05394e-007
1.36395e+007	2.11721e-007
1.36414e+007	2.13087e-007
1.36433e+007	2.18113e-007
1.36452e+007	2.11515e-007
1.36471e+007	2.07541e-007
1.3649e+007	2.06672e-007
1.36509e+007	2.10967e-007
1.36528e+007	2.06186e-007
1.36547e+007	2.15625e-007
1.36566e+007	2.07399e-007
1.36585e+007	2.11746e-007
1.36604e+007	2.08591e-007
1.36623e+007	2.19332e-007
1.36642e+007	2.08263e-007
1.36662e+007	2.09978e-007
1.36681e+007	2.05318e-007
1.367e+007	2.12728e-007
1.36719e+007	2.10627e-007
1.36738e+007	2.12809e-007
1.36757e+007	2.06001e-007
1.36776e+007	2.04789e-007
1.36795e+007	2.14564e-007
1.36814e+007	2.13414e-007
1.36833e+007	2.16367e-007
1.36852e+007	2.08692e-007
1.36871e+007	2.09967e-007
1.3689e+007	2.14345e-007
1.36909e+007	2.03506e-007
1.36929e+007	2.10394e-007
1.36948e+007	2.10083e-007
1.36967e+007	2.06826e-007
1.36986e+007	2.06292e-007
1.37005e+007	2.10628e-007
1.37024e+007	2.08903e-007
1.37043e+007	2.11101e-007
1.37062e+007	2.09745e-007
1.37081e+007	2.08649e-007
1.371e+007	2.1329e-007
1.37119e+007	1.99587e-007
1.37138e+007	2.13376e-007
1.37157e+007	2.12172e-007
1.37177e+007	2.09373e-007
1.37196e+007	2.07355e-007
1.37215e+007	2.03716e-007
1.37234e+007	2.10633e-007
1.37253e+007	1.99227e-007
1.37272e+007	2.07461e-007
1.37291e+007	2.14963e-007
1.3731e+007	2.0411e-007
1.37329e+007	2.06094e-007
1.37348e+007	1.99879e-007
1.37367e+007	2.05644e-007
1.37386e+007	2.06959e-007
1.37405e+007	2.041e-007
1.37424e+007	2.15559e-007
1.37444e+007	2.0598e-007
1.37463e+007	2.08653e-007
1.37482e+007	2.10658e-007
1.37501e+007	2.0764e-007
1.3752e+007	2.11717e-007
1.37539e+007	2.14728e-007
1.37558e+007	2.06782e-007
1.37577e+007	2.07144e-007
1.37596e+007	2.06446e-007
1.37615e+007	2.09323e-007
1.37634e+007	2.05804e-007
1.37653e+007	2.04215e-007
1.37672e+007	2.05384e-007
1.37692e+007	1.97798e-007
1.37711e+007	2.07919e-007
1.3773e+007	2.1153e-007
1.37749e+007	2.05271e-007
1.37768e+007	2.02286e-007
1.37787e+007	2.10348e-007
1.37806e+007	2.11046e-007
1.37825e+007	2.02649e-007
1.37844e+007	2.13204e-007
1.37863e+007	1.9809e-007
1.37882e+007	2.15181e-007
1.37901e+007	2.17201e-007
1.3792e+007	2.10257e-007
1.37939e+007	2.07266e-007
1.37959e+007	2.04701e-007
1.37978e+007	2.00604e-007
1.37997e+007	2.01041e-007
1.38016e+007	2.0894e-007
1.38035e+007	2.08923e-007
1.38054e+007	2.10935e-007
1.38073e+007	2.09612e-007
1.38092e+007	2.10037e-007
1.38111e+007	2.0296e-007
1.3813e+007	2.08051e-007
1.38149e+007	2.07475e-007
1.38168e+007	2.12295e-007
1.38187e+007	2.10283e-007
1.38206e+007	2.08104e-007
1.38226e+007	2.21215e-007
1.38245e+007	2.08074e-007
1.38264e+007	2.00897e-007
1.38283e+007	2.12255e-007
1.38302e+007	2.15951e-007
1.38321e+007	2.00342e-007
1.3834e+007	2.02801e-007
1.38359e+007	2.13326e-007
1.38378e+007	2.04425e-007
1.38397e+007	2.1084e-007
1.38416e+007	2.11127e-007
1.38435e+007	2.1598e-007
1.38454e+007	1.98061e-007
1.38474e+007	1.99528e-007
1.38493e+007	2.06565e-007
1.38512e+007	2.01824e-007
1.38531e+007	2.08698e-007
1.3855e+007	2.05644e-007
1.38569e+007	2.07196e-007
1.38588e+007	2.0906e-007
1.38607e+007	2.09191e-007
1.38626e+007	2.10068e-007
1.38645e+007	2.10429e-007
1.38664e+007	2.06381e-007
1.38683e+007	2.04694e-007
1.38702e+007	2.08244e-007
1.38721e+007	2.11262e-007
1.38741e+007	2.1261e-007
1.3876e+007	2.16105e-007
1.38779e+007	2.13155e-007
1.38798e+007	2.11458e-007
1.38817e+007	2.0449e-007
